Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Mon Dec  1 00:30:12 2025
| Host         : mymelody running 64-bit Ubuntu 22.04.5 LTS
| Command      : report_utilization -hierarchical -file hier_util.txt
| Design       : system_top
| Device       : xc7z010clg225-1
| Speed File   : -1
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------------------------------------------------------------+---------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                                     Instance                                     |                                      Module                                     | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|                 i_sync_in                                                        |                system_axi_ad9361_adc_dma_0_sync_bits__parameterized1__xdcDup__1 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|                 i_sync_out                                                       |                           system_axi_ad9361_adc_dma_0_sync_bits__parameterized1 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|             i_reset_manager                                                      |                              system_axi_ad9361_adc_dma_0_axi_dmac_reset_manager |         10 |         10 |       0 |    0 |    37 |      0 |      0 |          0 |
|               (i_reset_manager)                                                  |                              system_axi_ad9361_adc_dma_0_axi_dmac_reset_manager |          7 |          7 |       0 |    0 |    33 |      0 |      0 |          0 |
|               i_sync_control_src                                                 |                system_axi_ad9361_adc_dma_0_sync_bits__parameterized0__xdcDup__9 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_sync_status_src                                                  |                           system_axi_ad9361_adc_dma_0_sync_bits__parameterized0 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |          0 |
|       axi_ad9361_dac_dma                                                         |                                                     system_axi_ad9361_dac_dma_0 |        437 |        405 |      32 |    0 |   576 |      1 |      0 |          0 |
|         (axi_ad9361_dac_dma)                                                     |                                                     system_axi_ad9361_dac_dma_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|         inst                                                                     |                                            system_axi_ad9361_dac_dma_0_axi_dmac |        437 |        405 |      32 |    0 |   576 |      1 |      0 |          0 |
|           i_regmap                                                               |                                     system_axi_ad9361_dac_dma_0_axi_dmac_regmap |        254 |        236 |      18 |    0 |   331 |      0 |      0 |          0 |
|             (i_regmap)                                                           |                                     system_axi_ad9361_dac_dma_0_axi_dmac_regmap |          2 |          2 |       0 |    0 |    73 |      0 |      0 |          0 |
|             i_regmap_request                                                     |                             system_axi_ad9361_dac_dma_0_axi_dmac_regmap_request |         79 |         61 |      18 |    0 |   123 |      0 |      0 |          0 |
|               (i_regmap_request)                                                 |                             system_axi_ad9361_dac_dma_0_axi_dmac_regmap_request |         21 |         21 |       0 |    0 |    90 |      0 |      0 |          0 |
|               i_transfer_lenghts_fifo                                            |                                      system_axi_ad9361_dac_dma_0_util_axis_fifo |         58 |         40 |      18 |    0 |    33 |      0 |      0 |          0 |
|                 (i_transfer_lenghts_fifo)                                        |                                      system_axi_ad9361_dac_dma_0_util_axis_fifo |         48 |         30 |      18 |    0 |    27 |      0 |      0 |          0 |
|                 fifo.i_address_gray                                              |                    system_axi_ad9361_dac_dma_0_util_axis_fifo_address_generator |         10 |         10 |       0 |    0 |     6 |      0 |      0 |          0 |
|             i_up_axi                                                             |                                              system_axi_ad9361_dac_dma_0_up_axi |        175 |        175 |       0 |    0 |   135 |      0 |      0 |          0 |
|           i_transfer                                                             |                                   system_axi_ad9361_dac_dma_0_axi_dmac_transfer |        186 |        172 |      14 |    0 |   245 |      1 |      0 |          0 |
|             i_request_arb                                                        |                                         system_axi_ad9361_dac_dma_0_request_arb |        175 |        161 |      14 |    0 |   215 |      1 |      0 |          0 |
|               (i_request_arb)                                                    |                                         system_axi_ad9361_dac_dma_0_request_arb |          8 |          2 |       6 |    0 |     6 |      0 |      0 |          0 |
|               i_dest_dma_stream                                                  |                                     system_axi_ad9361_dac_dma_0_dest_axi_stream |         11 |         11 |       0 |    0 |    12 |      0 |      0 |          0 |
|                 (i_dest_dma_stream)                                              |                                     system_axi_ad9361_dac_dma_0_dest_axi_stream |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|                 i_response_generator                                             |                                  system_axi_ad9361_dac_dma_0_response_generator |          7 |          7 |       0 |    0 |     5 |      0 |      0 |          0 |
|               i_dest_req_fifo                                                    |                      system_axi_ad9361_dac_dma_0_util_axis_fifo__parameterized0 |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|                 (i_dest_req_fifo)                                                |                      system_axi_ad9361_dac_dma_0_util_axis_fifo__parameterized0 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 zerodeep.i_raddr_sync                                            |                                system_axi_ad9361_dac_dma_0_sync_bits__xdcDup__1 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|                 zerodeep.i_waddr_sync                                            |                                system_axi_ad9361_dac_dma_0_sync_bits__xdcDup__2 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_req_gen                                                          |                                   system_axi_ad9361_dac_dma_0_request_generator |         40 |         40 |       0 |    0 |    23 |      0 |      0 |          0 |
|               i_response_manager                                                 |                           system_axi_ad9361_dac_dma_0_axi_dmac_response_manager |         25 |         25 |       0 |    0 |    24 |      0 |      0 |          0 |
|                 (i_response_manager)                                             |                           system_axi_ad9361_dac_dma_0_axi_dmac_response_manager |         14 |         14 |       0 |    0 |    17 |      0 |      0 |          0 |
|                 i_dest_response_fifo                                             |                      system_axi_ad9361_dac_dma_0_util_axis_fifo__parameterized2 |         11 |         11 |       0 |    0 |     7 |      0 |      0 |          0 |
|                   (i_dest_response_fifo)                                         |                      system_axi_ad9361_dac_dma_0_util_axis_fifo__parameterized2 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   zerodeep.i_raddr_sync                                          |                                system_axi_ad9361_dac_dma_0_sync_bits__xdcDup__3 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                   zerodeep.i_waddr_sync                                          |                                system_axi_ad9361_dac_dma_0_sync_bits__xdcDup__4 |         10 |         10 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_src_dma_mm                                                       |                                          system_axi_ad9361_dac_dma_0_src_axi_mm |         55 |         51 |       4 |    0 |    53 |      0 |      0 |          0 |
|                 (i_src_dma_mm)                                                   |                                          system_axi_ad9361_dac_dma_0_src_axi_mm |         13 |          9 |       4 |    0 |     7 |      0 |      0 |          0 |
|                 i_addr_gen                                                       |                                   system_axi_ad9361_dac_dma_0_address_generator |         42 |         42 |       0 |    0 |    44 |      0 |      0 |          0 |
|                 i_req_splitter                                                   |                                            system_axi_ad9361_dac_dma_0_splitter |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_src_req_fifo                                                     |                      system_axi_ad9361_dac_dma_0_util_axis_fifo__parameterized1 |          0 |          0 |       0 |    0 |    34 |      0 |      0 |          0 |
|               i_store_and_forward                                                |                               system_axi_ad9361_dac_dma_0_axi_dmac_burst_memory |         32 |         28 |       4 |    0 |    48 |      1 |      0 |          0 |
|                 (i_store_and_forward)                                            |                               system_axi_ad9361_dac_dma_0_axi_dmac_burst_memory |         25 |         21 |       4 |    0 |    32 |      0 |      0 |          0 |
|                 i_dest_sync_id                                                   |                system_axi_ad9361_dac_dma_0_sync_bits__parameterized2__xdcDup__1 |          4 |          4 |       0 |    0 |     8 |      0 |      0 |          0 |
|                 i_mem                                                            |                                         system_axi_ad9361_dac_dma_0_ad_mem_asym |          1 |          1 |       0 |    0 |     0 |      1 |      0 |          0 |
|                 i_src_sync_id                                                    |                system_axi_ad9361_dac_dma_0_sync_bits__parameterized2__xdcDup__2 |          3 |          3 |       0 |    0 |     8 |      0 |      0 |          0 |
|               i_sync_req_response_id                                             |                           system_axi_ad9361_dac_dma_0_sync_bits__parameterized2 |          0 |          0 |       0 |    0 |     8 |      0 |      0 |          0 |
|             i_reset_manager                                                      |                              system_axi_ad9361_dac_dma_0_axi_dmac_reset_manager |         12 |         12 |       0 |    0 |    30 |      0 |      0 |          0 |
|               (i_reset_manager)                                                  |                              system_axi_ad9361_dac_dma_0_axi_dmac_reset_manager |          9 |          9 |       0 |    0 |    26 |      0 |      0 |          0 |
|               i_sync_control_dest                                                |                                system_axi_ad9361_dac_dma_0_sync_bits__xdcDup__5 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_sync_status_dest                                                 |                                           system_axi_ad9361_dac_dma_0_sync_bits |          3 |          3 |       0 |    0 |     2 |      0 |      0 |          0 |
|       axi_cpu_interconnect                                                       |                                                   system_axi_cpu_interconnect_0 |        654 |        593 |       0 |   61 |   683 |      0 |      0 |          0 |
|         s00_couplers                                                             |                                                         s00_couplers_imp_WZLZH6 |        409 |        348 |       0 |   61 |   550 |      0 |      0 |          0 |
|           auto_pc                                                                |                                                                system_auto_pc_0 |        409 |        348 |       0 |   61 |   550 |      0 |      0 |          0 |
|             inst                                                                 |          system_auto_pc_0_axi_protocol_converter_v2_1_27_axi_protocol_converter |        409 |        348 |       0 |   61 |   550 |      0 |      0 |          0 |
|               gen_axilite.gen_b2s_conv.axilite_b2s                               |                             system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s |        409 |        348 |       0 |   61 |   550 |      0 |      0 |          0 |
|                 (gen_axilite.gen_b2s_conv.axilite_b2s)                           |                             system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 RD.ar_channel_0                                                  |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_ar_channel |         68 |         68 |       0 |    0 |    82 |      0 |      0 |          0 |
|                   (RD.ar_channel_0)                                              |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_ar_channel |          0 |          0 |       0 |    0 |    12 |      0 |      0 |          0 |
|                   ar_cmd_fsm_0                                                   |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_rd_cmd_fsm |         36 |         36 |       0 |    0 |     2 |      0 |      0 |          0 |
|                   cmd_translator_0                                               |            system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_cmd_translator_1 |         32 |         32 |       0 |    0 |    68 |      0 |      0 |          0 |
|                     (cmd_translator_0)                                           |            system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_cmd_translator_1 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                     incr_cmd_0                                                   |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_incr_cmd_2 |         21 |         21 |       0 |    0 |    22 |      0 |      0 |          0 |
|                     wrap_cmd_0                                                   |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_wrap_cmd_3 |         10 |         10 |       0 |    0 |    43 |      0 |      0 |          0 |
|                 RD.r_channel_0                                                   |                   system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_r_channel |         61 |         14 |       0 |   47 |    24 |      0 |      0 |          0 |
|                   (RD.r_channel_0)                                               |                   system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_r_channel |          0 |          0 |       0 |    0 |    14 |      0 |      0 |          0 |
|                   rd_data_fifo_0                                                 | system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_simple_fifo__parameterized1 |         43 |          9 |       0 |   34 |     5 |      0 |      0 |          0 |
|                   transaction_fifo_0                                             | system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_simple_fifo__parameterized2 |         19 |          6 |       0 |   13 |     5 |      0 |      0 |          0 |
|                 SI_REG                                                           |                  system_auto_pc_0_axi_register_slice_v2_1_27_axi_register_slice |        173 |        173 |       0 |    0 |   340 |      0 |      0 |          0 |
|                   ar.ar_pipe                                                     |                 system_auto_pc_0_axi_register_slice_v2_1_27_axic_register_slice |         65 |         65 |       0 |    0 |   107 |      0 |      0 |          0 |
|                   aw.aw_pipe                                                     |               system_auto_pc_0_axi_register_slice_v2_1_27_axic_register_slice_0 |         71 |         71 |       0 |    0 |   107 |      0 |      0 |          0 |
|                   b.b_pipe                                                       | system_auto_pc_0_axi_register_slice_v2_1_27_axic_register_slice__parameterized1 |         10 |         10 |       0 |    0 |    30 |      0 |      0 |          0 |
|                   r.r_pipe                                                       | system_auto_pc_0_axi_register_slice_v2_1_27_axic_register_slice__parameterized2 |         27 |         27 |       0 |    0 |    96 |      0 |      0 |          0 |
|                 WR.aw_channel_0                                                  |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_aw_channel |         77 |         77 |       0 |    0 |    86 |      0 |      0 |          0 |
|                   (WR.aw_channel_0)                                              |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_aw_channel |          0 |          0 |       0 |    0 |    16 |      0 |      0 |          0 |
|                   aw_cmd_fsm_0                                                   |                  system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_wr_cmd_fsm |         44 |         44 |       0 |    0 |     2 |      0 |      0 |          0 |
|                   cmd_translator_0                                               |              system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_cmd_translator |         33 |         33 |       0 |    0 |    68 |      0 |      0 |          0 |
|                     (cmd_translator_0)                                           |              system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_cmd_translator |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                     incr_cmd_0                                                   |                    system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_incr_cmd |         22 |         22 |       0 |    0 |    22 |      0 |      0 |          0 |
|                     wrap_cmd_0                                                   |                    system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_wrap_cmd |         10 |         10 |       0 |    0 |    43 |      0 |      0 |          0 |
|                 WR.b_channel_0                                                   |                   system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_b_channel |         35 |         21 |       0 |   14 |    17 |      0 |      0 |          0 |
|                   (WR.b_channel_0)                                               |                   system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_b_channel |          8 |          8 |       0 |    0 |    13 |      0 |      0 |          0 |
|                   bid_fifo_0                                                     |                 system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_simple_fifo |         21 |          9 |       0 |   12 |     2 |      0 |      0 |          0 |
|                   bresp_fifo_0                                                   | system_auto_pc_0_axi_protocol_converter_v2_1_27_b2s_simple_fifo__parameterized0 |          6 |          4 |       0 |    2 |     2 |      0 |      0 |          0 |
|         xbar                                                                     |                                                                   system_xbar_0 |        245 |        245 |       0 |    0 |   133 |      0 |      0 |          0 |
|           inst                                                                   |                                 system_xbar_0_axi_crossbar_v2_1_28_axi_crossbar |        245 |        245 |       0 |    0 |   133 |      0 |      0 |          0 |
|             gen_sasd.crossbar_sasd_0                                             |                                system_xbar_0_axi_crossbar_v2_1_28_crossbar_sasd |        245 |        245 |       0 |    0 |   133 |      0 |      0 |          0 |
|               (gen_sasd.crossbar_sasd_0)                                         |                                system_xbar_0_axi_crossbar_v2_1_28_crossbar_sasd |          7 |          7 |       0 |    0 |    12 |      0 |      0 |          0 |
|               addr_arbiter_inst                                                  |                            system_xbar_0_axi_crossbar_v2_1_28_addr_arbiter_sasd |        102 |        102 |       0 |    0 |    38 |      0 |      0 |          0 |
|               gen_decerr.decerr_slave_inst                                       |                                 system_xbar_0_axi_crossbar_v2_1_28_decerr_slave |         11 |         11 |       0 |    0 |     4 |      0 |      0 |          0 |
|               reg_slice_r                                                        |                    system_xbar_0_axi_register_slice_v2_1_27_axic_register_slice |        114 |        114 |       0 |    0 |    74 |      0 |      0 |          0 |
|               splitter_ar                                                        |                     system_xbar_0_axi_crossbar_v2_1_28_splitter__parameterized0 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|               splitter_aw                                                        |                                     system_xbar_0_axi_crossbar_v2_1_28_splitter |         12 |         12 |       0 |    0 |     3 |      0 |      0 |          0 |
|       axi_iic_main                                                               |                                                           system_axi_iic_main_0 |        381 |        371 |       0 |   10 |   374 |      0 |      0 |          0 |
|         (axi_iic_main)                                                           |                                                           system_axi_iic_main_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|         U0                                                                       |                                                   system_axi_iic_main_0_axi_iic |        381 |        371 |       0 |   10 |   374 |      0 |      0 |          0 |
|           X_IIC                                                                  |                                                       system_axi_iic_main_0_iic |        381 |        371 |       0 |   10 |   374 |      0 |      0 |          0 |
|             (X_IIC)                                                              |                                                       system_axi_iic_main_0_iic |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|             DYN_MASTER_I                                                         |                                            system_axi_iic_main_0_dynamic_master |         15 |         15 |       0 |    0 |    16 |      0 |      0 |          0 |
|             FILTER_I                                                             |                                                    system_axi_iic_main_0_filter |          2 |          2 |       0 |    0 |     8 |      0 |      0 |          0 |
|               SCL_DEBOUNCE                                                       |                                                  system_axi_iic_main_0_debounce |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|                 INPUT_DOUBLE_REGS                                                |                                                system_axi_iic_main_0_cdc_sync_4 |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|               SDA_DEBOUNCE                                                       |                                                system_axi_iic_main_0_debounce_3 |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|                 INPUT_DOUBLE_REGS                                                |                                                  system_axi_iic_main_0_cdc_sync |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|             IIC_CONTROL_I                                                        |                                               system_axi_iic_main_0_iic_control |        135 |        135 |       0 |    0 |   115 |      0 |      0 |          0 |
|               (IIC_CONTROL_I)                                                    |                                               system_axi_iic_main_0_iic_control |         61 |         61 |       0 |    0 |    75 |      0 |      0 |          0 |
|               BITCNT                                                             |                                   system_axi_iic_main_0_upcnt_n__parameterized0 |         11 |         11 |       0 |    0 |     4 |      0 |      0 |          0 |
|               CLKCNT                                                             |                                                   system_axi_iic_main_0_upcnt_n |         32 |         32 |       0 |    0 |    10 |      0 |      0 |          0 |
|               I2CDATA_REG                                                        |                                                    system_axi_iic_main_0_shift8 |          7 |          7 |       0 |    0 |     8 |      0 |      0 |          0 |
|               I2CHEADER_REG                                                      |                                                  system_axi_iic_main_0_shift8_1 |         16 |         16 |       0 |    0 |     8 |      0 |      0 |          0 |
|               SETUP_CNT                                                          |                                                 system_axi_iic_main_0_upcnt_n_2 |         11 |         11 |       0 |    0 |    10 |      0 |      0 |          0 |
|             READ_FIFO_I                                                          |                                                  system_axi_iic_main_0_SRL_FIFO |         12 |          8 |       0 |    4 |     5 |      0 |      0 |          0 |
|             REG_INTERFACE_I                                                      |                                             system_axi_iic_main_0_reg_interface |         65 |         65 |       0 |    0 |   124 |      0 |      0 |          0 |
|             WRITE_FIFO_CTRL_I                                                    |                                  system_axi_iic_main_0_SRL_FIFO__parameterized0 |          9 |          7 |       0 |    2 |     5 |      0 |      0 |          0 |
|             WRITE_FIFO_I                                                         |                                                system_axi_iic_main_0_SRL_FIFO_0 |         16 |         12 |       0 |    4 |     5 |      0 |      0 |          0 |
|             X_AXI_IPIF_SSP1                                                      |                                             system_axi_iic_main_0_axi_ipif_ssp1 |        134 |        134 |       0 |    0 |    92 |      0 |      0 |          0 |
|               (X_AXI_IPIF_SSP1)                                                  |                                             system_axi_iic_main_0_axi_ipif_ssp1 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|               AXI_LITE_IPIF_I                                                    |                                             system_axi_iic_main_0_axi_lite_ipif |        117 |        117 |       0 |    0 |    64 |      0 |      0 |          0 |
|                 I_SLAVE_ATTACHMENT                                               |                                          system_axi_iic_main_0_slave_attachment |        117 |        117 |       0 |    0 |    64 |      0 |      0 |          0 |
|                   (I_SLAVE_ATTACHMENT)                                           |                                          system_axi_iic_main_0_slave_attachment |         59 |         59 |       0 |    0 |    39 |      0 |      0 |          0 |
|                   I_DECODER                                                      |                                           system_axi_iic_main_0_address_decoder |         59 |         59 |       0 |    0 |    25 |      0 |      0 |          0 |
|               X_INTERRUPT_CONTROL                                                |                                         system_axi_iic_main_0_interrupt_control |         13 |         13 |       0 |    0 |    18 |      0 |      0 |          0 |
|               X_SOFT_RESET                                                       |                                                system_axi_iic_main_0_soft_reset |          4 |          4 |       0 |    0 |     6 |      0 |      0 |          0 |
|       axi_spi                                                                    |                                                                system_axi_spi_0 |        359 |        347 |      12 |    0 |   535 |      0 |      0 |          0 |
|         U0                                                                       |                                                   system_axi_spi_0_axi_quad_spi |        359 |        347 |      12 |    0 |   535 |      0 |      0 |          0 |
|           NO_DUAL_QUAD_MODE.QSPI_NORMAL                                          |                                               system_axi_spi_0_axi_quad_spi_top |        359 |        347 |      12 |    0 |   535 |      0 |      0 |          0 |
|             (NO_DUAL_QUAD_MODE.QSPI_NORMAL)                                      |                                               system_axi_spi_0_axi_quad_spi_top |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             QSPI_LEGACY_MD_GEN.AXI_LITE_IPIF_I                                   |                                                  system_axi_spi_0_axi_lite_ipif |         95 |         95 |       0 |    0 |    70 |      0 |      0 |          0 |
|               I_SLAVE_ATTACHMENT                                                 |                                               system_axi_spi_0_slave_attachment |         95 |         95 |       0 |    0 |    70 |      0 |      0 |          0 |
|                 (I_SLAVE_ATTACHMENT)                                             |                                               system_axi_spi_0_slave_attachment |         23 |         23 |       0 |    0 |    37 |      0 |      0 |          0 |
|                 I_DECODER                                                        |                                                system_axi_spi_0_address_decoder |         72 |         72 |       0 |    0 |    33 |      0 |      0 |          0 |
|                   (I_DECODER)                                                    |                                                system_axi_spi_0_address_decoder |         53 |         53 |       0 |    0 |    33 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[0].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized0 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[10].MULTIPLE_CES_THIS_CS_GEN.CE_I |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized10 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[11].MULTIPLE_CES_THIS_CS_GEN.CE_I |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized11 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[12].MULTIPLE_CES_THIS_CS_GEN.CE_I |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized12 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[13].MULTIPLE_CES_THIS_CS_GEN.CE_I |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized13 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[14].MULTIPLE_CES_THIS_CS_GEN.CE_I |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized14 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[1].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized1 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[2].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized2 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[3].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized3 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[4].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized4 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[5].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized5 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[6].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized6 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[7].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized7 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[8].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized8 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[0].PER_CE_GEN[9].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                 system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized9 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[1].PER_CE_GEN[2].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized19 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[1].PER_CE_GEN[6].MULTIPLE_CES_THIS_CS_GEN.CE_I  |                system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized23 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[2].PER_CE_GEN[2].MULTIPLE_CES_THIS_CS_GEN.CE_I  |             system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized19_17 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|                   MEM_DECODE_GEN[2].PER_CE_GEN[6].MULTIPLE_CES_THIS_CS_GEN.CE_I  |             system_axi_spi_0_axi_lite_ipif_v3_0_4_pselect_f__parameterized23_18 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|             QSPI_LEGACY_MD_GEN.QSPI_CORE_INTERFACE_I                             |                                            system_axi_spi_0_qspi_core_interface |        265 |        253 |      12 |    0 |   464 |      0 |      0 |          0 |
|               (QSPI_LEGACY_MD_GEN.QSPI_CORE_INTERFACE_I)                         |                                            system_axi_spi_0_qspi_core_interface |          8 |          8 |       0 |    0 |    44 |      0 |      0 |          0 |
|               CONTROL_REG_I                                                      |                                                 system_axi_spi_0_qspi_cntrl_reg |          3 |          3 |       0 |    0 |    10 |      0 |      0 |          0 |
|               FIFO_EXISTS.CLK_CROSS_I                                            |                                          system_axi_spi_0_cross_clk_sync_fifo_1 |         17 |         17 |       0 |    0 |    34 |      0 |      0 |          0 |
|               FIFO_EXISTS.FIFO_IF_MODULE_I                                       |                                             system_axi_spi_0_qspi_fifo_ifmodule |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|               FIFO_EXISTS.RX_FIFO_EMPTY_SYNC_AXI_2_SPI_CDC                       |                                                       system_axi_spi_0_cdc_sync |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
